label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
malware,0f5a792372ccf55879440379f7f0ff4412813d12e061ca2485c6b5c8fdb146df.exe,data\raw\malware\0f5a792372ccf55879440379f7f0ff4412813d12e061ca2485c6b5c8fdb146df.exe,405504,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,7,7.683016046451855,0.6660252131324498,0.3358807804608585,0.0939546835542929,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1fbd311be5994b4600a6ee78bbe66565e1303d0a5d16a76628124ea0ef63933c.exe,data\raw\malware\1fbd311be5994b4600a6ee78bbe66565e1303d0a5d16a76628124ea0ef63933c.exe,435200,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,5,7.868973833080815,6.050124140656055,0.3484995404411765,0.0413970588235294,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0d05dd18608b5e67e89cd5c7cba41f47e7094084294b33950992871764e43321.ole,data\raw\malware\0d05dd18608b5e67e89cd5c7cba41f47e7094084294b33950992871764e43321.ole,238847,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,11,6.769332071453221,1.6604477401757731,0.340284784820408,0.2349495702269654,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,9698fe5597f8c7ede90202b7f4498544103c640724b8d2a94beceddb3e926837.exe,data\raw\benign\9698fe5597f8c7ede90202b7f4498544103c640724b8d2a94beceddb3e926837.exe,41984,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,6.246421993619371,4.805211213644659,0.4866615853658536,0.2056021341463414,256,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,4cde1735b0bd09f0ad3ca84856ac023f212bc5732dcb19f8ccb1aacb0f75bb61.exe,data\raw\benign\4cde1735b0bd09f0ad3ca84856ac023f212bc5732dcb19f8ccb1aacb0f75bb61.exe,62976,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,5.905352372725488,5.296011608463131,0.378271087398374,0.2607660060975609,256,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,448ef2796ee9f2d7b8d19ebff14a709b3ee0dfac37319577a7518190547e47c6.exe,data\raw\benign\448ef2796ee9f2d7b8d19ebff14a709b3ee0dfac37319577a7518190547e47c6.exe,1186161,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,5,6.364706088640247,5.582587327871209,0.3217800956193973,0.1894321259930144,256,1,3,0,0,1,0,0,1,0,0,0,0,0.0,0
malware,0e543d67435f462fed04e6074699d57b988e01fb3ba3bc6d3d89c46092758f3c.exe,data\raw\malware\0e543d67435f462fed04e6074699d57b988e01fb3ba3bc6d3d89c46092758f3c.exe,442368,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,11,7.605145972811137,0.725304764489161,0.3278492115162037,0.1030409071180555,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1d28a178f038c5789d832a236b5400404ad9d4e402420dcd728a31cfc595a334.ole,data\raw\malware\1d28a178f038c5789d832a236b5400404ad9d4e402420dcd728a31cfc595a334.ole,134348,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,8,5.93578396210837,3.5110865123159365,0.3137300145889778,0.3327626760353708,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1cb7d953eff1dbfb8d34964372f0a04a5c26143db0dd33e3fb4cf6cb670aa7dc.exe,data\raw\malware\1cb7d953eff1dbfb8d34964372f0a04a5c26143db0dd33e3fb4cf6cb670aa7dc.exe,143360,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,5.381266290897317,0.7076106434635016,0.20234375,0.4338727678571428,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,6faf6bc7caf49873d2c96592db1eb6fd65a19b1deae414640c1f5de4bdad136b.exe,data\raw\benign\6faf6bc7caf49873d2c96592db1eb6fd65a19b1deae414640c1f5de4bdad136b.exe,30672,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.587395986482257,5.0749559472803005,0.4918166405842462,0.1745565988523735,256,17,2,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,00f7b0e7e30cf08112073c5ce73575a3500dabfa23279828be99f0ca81d4737f.exe,data\raw\malware\00f7b0e7e30cf08112073c5ce73575a3500dabfa23279828be99f0ca81d4737f.exe,503808,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.830841893633656,0.6869356521918348,0.2793564214939024,0.2448591526930894,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,23e307174ac5c0ecf419b1a727ad499e1d939a8d2142d1245b7a61e70242ec6e.exe,data\raw\benign\23e307174ac5c0ecf419b1a727ad499e1d939a8d2142d1245b7a61e70242ec6e.exe,50152,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.059032705798672,5.169056519181029,0.3940221725953102,0.2882437390333386,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1f062a9ef2d4bee6616ad9960649fd731ebbaa20b8b5e07d2531eda35d4d940d.exe,data\raw\malware\1f062a9ef2d4bee6616ad9960649fd731ebbaa20b8b5e07d2531eda35d4d940d.exe,405504,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,7.653289374264783,0.6676237263578241,0.3343246922348485,0.1010076349431818,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,343564ae7b089278180f139230e02a587598bbc10ceb2ace00268c63127a792d.exe,data\raw\benign\343564ae7b089278180f139230e02a587598bbc10ceb2ace00268c63127a792d.exe,121344,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,5.951008718313429,5.266064865512203,0.462321993670886,0.2486319883966244,256,5,1,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,66cb052375cd7d242269f56305c4396747f29a5ae36c1a7435db1c1cfd3b706f.exe,data\raw\benign\66cb052375cd7d242269f56305c4396747f29a5ae36c1a7435db1c1cfd3b706f.exe,1786880,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,5,6.4589871738657685,5.677733881993607,0.3250984957020057,0.1918332512535816,256,1,1,3,0,0,0,3,3,0,0,0,0,0.0,0
benign,4963a6954c4cedc517c349d72647fb30dca5f8ecb9d27034ecafa9a39e262701.exe,data\raw\benign\4963a6954c4cedc517c349d72647fb30dca5f8ecb9d27034ecafa9a39e262701.exe,14848,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,0,5.719664354552796,5.549663156253667,0.3233432112068966,0.2708108836206896,250,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0c9d917a3078237264548917f06c72d01435736b483603eae2aada7dc91df5e0.exe,data\raw\malware\0c9d917a3078237264548917f06c72d01435736b483603eae2aada7dc91df5e0.exe,131168,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.858075280558176,5.294773852580314,0.2928458160526958,0.1900920956330812,256,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,a5b6deb455845311db511677ae3674dfc4a7d506d5a84fb0dc6c229230028e15.exe,data\raw\benign\a5b6deb455845311db511677ae3674dfc4a7d506d5a84fb0dc6c229230028e15.exe,114264,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.071183013338859,4.298052862537381,0.3367902401456277,0.2722554785409228,256,18,0,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,6b8bac4f5ebde2f753eb93bc91b3b2619e8f0b0a74521d16f4ebebae0b2e102b.exe,data\raw\benign\6b8bac4f5ebde2f753eb93bc91b3b2619e8f0b0a74521d16f4ebebae0b2e102b.exe,85952,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.369781596994424,3.4806539243165537,0.3752443224125093,0.2384237714072971,256,16,1,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,1d8337931c529274f7a3880e64ef041ae0aa8cb725f54a55efd32372cddf5218.exe,data\raw\malware\1d8337931c529274f7a3880e64ef041ae0aa8cb725f54a55efd32372cddf5218.exe,131168,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.857493946809772,5.294516911968389,0.2928076969992681,0.1902826909002195,256,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1c18737af8b20b5bc9fdde688b920aed7e7befa78d5f7a46e86427d0107d7937.exe,data\raw\malware\1c18737af8b20b5bc9fdde688b920aed7e7befa78d5f7a46e86427d0107d7937.exe,393216,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,7.730731534296121,0.6572109145275549,0.3391774495442708,0.084668477376302,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,574fdee6f02885494fade6efab72183f0978a39eea34dc5c2b1ac738c238da0d.exe,data\raw\benign\574fdee6f02885494fade6efab72183f0978a39eea34dc5c2b1ac738c238da0d.exe,597392,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,6.403046643363463,5.663253939154724,0.34052682325843,0.1931060342287811,256,18,2,3,0,0,0,3,3,0,0,0,0,0.0,0
malware,2b9f5a1b687436a3f6bf2cde0986844d28d6df64930e3bfbfc357c56309677ec.ole,data\raw\malware\2b9f5a1b687436a3f6bf2cde0986844d28d6df64930e3bfbfc357c56309677ec.ole,163219,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,13,5.799145640551153,1.5752578820236374,0.3477965187876411,0.3553875467929591,256,1,0,3,0,0,0,3,3,0,0,0,0,0.0,0
benign,9ec37fbce45723838d736491fcb93fa90345062ea00d8d7bcc04700f03ebc699.ole,data\raw\benign\9ec37fbce45723838d736491fcb93fa90345062ea00d8d7bcc04700f03ebc699.ole,41984,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,0,4.841195828544724,3.800446816800005,0.610375381097561,0.3122856326219512,229,48,0,2,0,0,0,2,2,0,0,0,0,0.0,0
malware,1f4eb218f8b0d0b65932d1662dd16993897ba907b006776b0435e56cd32193b2.ole,data\raw\malware\1f4eb218f8b0d0b65932d1662dd16993897ba907b006776b0435e56cd32193b2.ole,872960,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,14,6.200065000729668,3.452830705815271,0.3211659182551319,0.2949253115835777,256,14,0,9,0,0,0,9,9,0,0,0,0,0.0,0
benign,3686c09b2a7755811095196bd155757b5316883d27266ca2d808ba38b410163a.exe,data\raw\benign\3686c09b2a7755811095196bd155757b5316883d27266ca2d808ba38b410163a.exe,56624,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.040055992987831,5.218520907401557,0.3955036733540548,0.2866275784119808,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1eefa6cd4e20164ba82e1f29ee574d89fcdb15a6acd46434b2d04f8cf2fc0b59.exe,data\raw\malware\1eefa6cd4e20164ba82e1f29ee574d89fcdb15a6acd46434b2d04f8cf2fc0b59.exe,434176,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,7.506185145322149,0.7228503620459709,0.322097490418632,0.1276095408313679,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0bba700eccd740560f4344921b97e592f9fc4e31fea87d50bd0dadcaf73ddf75.ole,data\raw\malware\0bba700eccd740560f4344921b97e592f9fc4e31fea87d50bd0dadcaf73ddf75.ole,136361,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,6,5.931180698711371,3.421290367319551,0.3219175570727701,0.3281950117702276,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0ceaf98898bcb90b5443012b3b9be64012f342c7793e3dd7b94aea4b9a58c243.exe,data\raw\malware\0ceaf98898bcb90b5443012b3b9be64012f342c7793e3dd7b94aea4b9a58c243.exe,211456,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,6,7.124272416934436,6.790975878589686,0.3151577633171913,0.192115617433414,256,0,0,1,1,0,0,1,2,0,0,0,0,0.0,0
benign,2b672dd0e086dd4196087712ba0e34af205f518231545646c81d01411fe9bda8.exe,data\raw\benign\2b672dd0e086dd4196087712ba0e34af205f518231545646c81d01411fe9bda8.exe,94920,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.088714768311363,5.390821274291659,0.4088811630847029,0.259102402022756,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,40f0b1743dd050949c942debbbaf87b3a070ab87d792550bf9320032ba214fbe.exe,data\raw\benign\40f0b1743dd050949c942debbbaf87b3a070ab87d792550bf9320032ba214fbe.exe,58672,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.027672208985424,5.620582676664658,0.3939357785655849,0.2889794109626397,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,77a515e1386c93a5d4279ba333c7f5913cdbaf0c93fa53a3d20d28883583aa96.exe,data\raw\benign\77a515e1386c93a5d4279ba333c7f5913cdbaf0c93fa53a3d20d28883583aa96.exe,33792,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,6.09002610615412,4.4656602574076105,0.3389263731060606,0.242483428030303,256,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1aa177b92c99b9458b270907d65d5687af48385fbbf42c3aef9b69d61d284721.exe,data\raw\benign\1aa177b92c99b9458b270907d65d5687af48385fbbf42c3aef9b69d61d284721.exe,758784,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,7,6.503290787427448,5.775870751849758,0.4592927631578947,0.1749430668016194,256,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1d2b8e3bbfcd7546b402c2f379e40d850fd4eceaf20c45fdbfcba0b859e0a7fb.exe,data\raw\benign\1d2b8e3bbfcd7546b402c2f379e40d850fd4eceaf20c45fdbfcba0b859e0a7fb.exe,78848,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,5.988201912958879,5.51220811937378,0.3294313108766233,0.2524223823051948,256,1,2,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,bba0a97a71cce8e07936ef644b34bfd142fa06bd5a3e00c4affbf0596ceddf46.exe,data\raw\benign\bba0a97a71cce8e07936ef644b34bfd142fa06bd5a3e00c4affbf0596ceddf46.exe,67328,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.1311877923158855,5.471340224634985,0.3938480275665399,0.2695015446768061,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1c309be2afef0bcdba3f3df8a7649127b898987ddac6fb6c69b25fd617f421d9.exe,data\raw\benign\1c309be2afef0bcdba3f3df8a7649127b898987ddac6fb6c69b25fd617f421d9.exe,31728,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.631690852994724,5.360918221534559,0.5062405446293494,0.1655635400907715,256,16,4,2,0,0,0,2,2,0,0,0,0,0.0,0
benign,30fa3790d2049953b8063d77689133c712e58df4cc4f9cbbbddaa96bf79941ee.exe,data\raw\benign\30fa3790d2049953b8063d77689133c712e58df4cc4f9cbbbddaa96bf79941ee.exe,18944,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,4.977858693593599,5.212363299052446,0.2883762668918919,0.4233530405405405,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,8d2e797d19c2988c3a18a7d4fd765c03cf1634df5738be1260586195bf232046.exe,data\raw\benign\8d2e797d19c2988c3a18a7d4fd765c03cf1634df5738be1260586195bf232046.exe,421888,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,6.627871666849027,5.569335860114943,0.3331524006371359,0.1567904277912621,256,2,1,2,1,0,2,2,5,0,0,0,0,0.0,0
malware,1ad0e3f2fee448eb3efa7b0b4408b28b66418c373f30ffece5a58a734edfe5c5.exe,data\raw\malware\1ad0e3f2fee448eb3efa7b0b4408b28b66418c373f30ffece5a58a734edfe5c5.exe,402432,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,7.9756982708666255,6.232174709188176,0.3620189249363867,0.0159207021310432,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,71e8b80a35184e5061f69b61f3d86be5a03349c8bd0639c26c3152a02346c6f0.exe,data\raw\benign\71e8b80a35184e5061f69b61f3d86be5a03349c8bd0639c26c3152a02346c6f0.exe,80384,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,3.0234240737363804,4.97970011150968,0.069155553343949,0.4852831409235669,256,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1efc2c675e9512fc7a73e773437a2237aac2092c0489c7e1c78bc49085cef58c.exe,data\raw\malware\1efc2c675e9512fc7a73e773437a2237aac2092c0489c7e1c78bc49085cef58c.exe,221184,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.481720261318154,0.9730982208414966,0.3166775173611111,0.1973560474537037,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,0b26e5a2e2aa25068e3d88731169e2869cc059c9430337308be76bac0b329d7a.ole,data\raw\malware\0b26e5a2e2aa25068e3d88731169e2869cc059c9430337308be76bac0b329d7a.ole,158296,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,6,5.787652983287564,1.6516110533450323,0.3426365795724465,0.3585687572648708,256,1,0,3,0,0,0,3,3,0,0,0,0,0.0,0
benign,647ff3ef69a5e98dd602f79dc236659994d7b32f96c1828122ea907df388f360.exe,data\raw\benign\647ff3ef69a5e98dd602f79dc236659994d7b32f96c1828122ea907df388f360.exe,39144,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,0,0,0,,0,7.993628641587813,7.894859973437161,0.3713212752912324,0.0045984058859595,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,caef603d0522e04fa2cf752388d7174cd9c15fa8377d71cdc624b0db0f850f5e.exe,data\raw\benign\caef603d0522e04fa2cf752388d7174cd9c15fa8377d71cdc624b0db0f850f5e.exe,49664,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.020806408965825,5.287232947171312,0.3950144974226804,0.2928882087628865,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,e82b3e2d357ecdebc189379f79f2b354d34c7af1a1d56de51ad5a539059dcf61.exe,data\raw\benign\e82b3e2d357ecdebc189379f79f2b354d34c7af1a1d56de51ad5a539059dcf61.exe,30720,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,0,6.251147492633176,5.342765293887969,0.34814453125,0.1911783854166666,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2c791997126be2668e4bb548e728866b06980bf205d4d53d97c9e58acbb76708.exe,data\raw\malware\2c791997126be2668e4bb548e728866b06980bf205d4d53d97c9e58acbb76708.exe,151040,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,16,6.661845376623599,5.508580778153326,0.6456038135593221,0.140916313559322,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,1232ef4c8b3eb1e38cd6df07d609470f8efe129625ad29dc27aa93848e7dfb8c.exe,data\raw\benign\1232ef4c8b3eb1e38cd6df07d609470f8efe129625ad29dc27aa93848e7dfb8c.exe,1187152,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,6.407082566085916,5.578289457090093,0.3211349515479062,0.1816330175074464,256,9,3,1,0,1,0,1,2,0,0,0,0,0.0,0
malware,1dbf7365f88340c6b03f3bdff1dc8bc24244aabbc41f74a9eff8ab6e888d36d5.exe,data\raw\malware\1dbf7365f88340c6b03f3bdff1dc8bc24244aabbc41f74a9eff8ab6e888d36d5.exe,438272,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,5,7.504165530592351,0.7029622401684342,0.3225599627628505,0.1274779132593458,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,65445303675931b6ccc3090176e6196f25bced4236b479c2753500878cd41ac7.exe,data\raw\benign\65445303675931b6ccc3090176e6196f25bced4236b479c2753500878cd41ac7.exe,448000,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.164890847956242,5.824405837051925,0.3183727678571428,0.1889107142857143,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2a05da6b9d55aa0bef856cbe0f2ea38177b67c4a3e48175025693b7e42681f2f.exe,data\raw\malware\2a05da6b9d55aa0bef856cbe0f2ea38177b67c4a3e48175025693b7e42681f2f.exe,130144,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.867712160528964,5.790859891237382,0.2939743668551758,0.1937238750922055,256,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,a6376200168b30c542e04f44d9c68c2bf21deee11d23d1b3bd3577de19d72dbf.exe,data\raw\benign\a6376200168b30c542e04f44d9c68c2bf21deee11d23d1b3bd3577de19d72dbf.exe,61264,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,5.9390322815195935,5.328367473769569,0.3946689736223557,0.2992295638547924,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,270f6e7751d9866ca0334ce84e955f2789cd7a07c2a765e90539016b071fd950.exe,data\raw\benign\270f6e7751d9866ca0334ce84e955f2789cd7a07c2a765e90539016b071fd950.exe,1034016,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,6.4017653883313885,5.022642248676058,0.3506183656732584,0.1641638040417169,256,8,0,0,0,0,2,0,2,0,0,0,0,0.0,0
malware,1bc08efab01ff262ff1f6c400d0aa54c90b875f16e857e41abe9eb0ff6c3fce2.exe,data\raw\malware\1bc08efab01ff262ff1f6c400d0aa54c90b875f16e857e41abe9eb0ff6c3fce2.exe,454656,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,7,7.483544087654215,0.6956435090195726,0.3145499014639639,0.1268695453265765,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,e87bde4257e33f4f185dc872e0d7fc0a378741233ea3dd6a2665bfcf44bad1d4.exe,data\raw\benign\e87bde4257e33f4f185dc872e0d7fc0a378741233ea3dd6a2665bfcf44bad1d4.exe,84312,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,5.80791160347106,4.968983720686847,0.3453838125059303,0.3159099535060252,256,5,3,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,2bd20e209935ae28134b78a566098fe71e5e3e765e0db787700575d7ae21a064.exe,data\raw\malware\2bd20e209935ae28134b78a566098fe71e5e3e765e0db787700575d7ae21a064.exe,130144,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.867753118811922,5.788988280096739,0.2937745881485124,0.1937238750922055,256,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0cf3090bf0a4e0de658b861c995829c7b2231f714f4c680f1c97590e79bc7f94.exe,data\raw\malware\0cf3090bf0a4e0de658b861c995829c7b2231f714f4c680f1c97590e79bc7f94.exe,356352,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,7,7.73311948679695,0.6561740062672524,0.3379804238505747,0.0792418732040229,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0e9159a9e1268654d76037a76f8a9520e0cfcea4d6df6b2ebf6538ad1cc1e7bf.exe,data\raw\malware\0e9159a9e1268654d76037a76f8a9520e0cfcea4d6df6b2ebf6538ad1cc1e7bf.exe,454656,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,5,7.4122036571864385,0.7099506317207366,0.316333667652027,0.142164625563063,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,3c578a8576498d929f618bfe61c266c6107ac4c5e111d3fb86f6aa58e68b11af.exe,data\raw\malware\3c578a8576498d929f618bfe61c266c6107ac4c5e111d3fb86f6aa58e68b11af.exe,151081,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.975280689653104,5.255508437005371,0.3457549261654344,0.1744825623341121,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,00d947043b5ee7d6e789a0a81286e50371c6417e0601f7ad62f9018c5c14eb74.exe,data\raw\malware\00d947043b5ee7d6e789a0a81286e50371c6417e0601f7ad62f9018c5c14eb74.exe,110176,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.996007242831412,5.455375746007624,0.3227472407783909,0.1873093958756898,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2cc258aafa084c6219d7ea9c75204664a7b59ce1263844f0bac725c07251e3fc.ole,data\raw\malware\2cc258aafa084c6219d7ea9c75204664a7b59ce1263844f0bac725c07251e3fc.ole,690176,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,12,7.992943141735755,2.6610954801770643,0.3660370688056379,0.0108552021513353,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2bbf1d1c0dd8ad8498e10350a766ba0e636676db372cf3b42aa9eee3c4dada7e.exe,data\raw\malware\2bbf1d1c0dd8ad8498e10350a766ba0e636676db372cf3b42aa9eee3c4dada7e.exe,438272,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,7.490553746543643,0.6657755057355246,0.3197945568049065,0.1303619669976635,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0c31f7d06ed4d36cc7a675ca0d3b92c5740d3ed73be44f19bea8b3d7c5f755ed.ole,data\raw\malware\0c31f7d06ed4d36cc7a675ca0d3b92c5740d3ed73be44f19bea8b3d7c5f755ed.ole,155557,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,6,5.796381731490318,1.6271288817790095,0.3438546642066895,0.3568531149353613,256,1,0,3,0,0,0,3,3,0,0,0,0,0.0,0
malware,0f1efa66309218d3ad0e396503492a39956b7ef9176d24852656adbc960920a2.exe,data\raw\malware\0f1efa66309218d3ad0e396503492a39956b7ef9176d24852656adbc960920a2.exe,434176,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,7.619358912142487,0.7200937622468567,0.331920695754717,0.1016523253242924,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1629630cf717f6abe87bd15813ff693441ea6ea32785c08eb88fe82c9e05f45f.exe,data\raw\benign\1629630cf717f6abe87bd15813ff693441ea6ea32785c08eb88fe82c9e05f45f.exe,97792,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.047453889825768,5.653410759100906,0.284604057591623,0.2558900523560209,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
